station,date,date_yyyy-mmm,daily_max_temperature,daily_mean_temperature,daily_min_temperature
TKL,2024-11-22,2024-Nov,22.4,18.7,17.1
TKL,2024-11-23,2024-Nov,21.2,18.5,16.8
TKL,2024-11-24,2024-Nov,21.5,19,18
TKL,2024-11-25,2024-Nov,22.6,20.4,18.5
TKL,2024-11-26,2024-Nov,23.5,19,13.7
TKL,2024-11-27,2024-Nov,21.9,16.7,11
TKL,2024-11-28,2024-Nov,22.5,17.5,11.9
TKL,2024-11-29,2024-Nov,22.1,16.3,9.3
TKL,2024-11-30,2024-Nov,23.8,14.9,8.2
TKL,2024-12-01,2024-Dec,24.5,16.5,9.4
TKL,2024-12-02,2024-Dec,26.1,18.3,11.6
TKL,2024-12-03,2024-Dec,27.1,19.9,13.2
TKL,2024-12-04,2024-Dec,26.1,21.4,17.9
TKL,2024-12-05,2024-Dec,24.8,20.1,15.7
TKL,2024-12-06,2024-Dec,24.1,18.6,14.1
TKL,2024-12-07,2024-Dec,23.3,18.1,13.6
TKL,2024-12-08,2024-Dec,20.9,16.7,13.7
TKL,2024-12-09,2024-Dec,22.5,17.1,14.8
TKL,2024-12-10,2024-Dec,24.1,20,17.3
TKL,2024-12-11,2024-Dec,27.1,21.7,17.7
TKL,2024-12-12,2024-Dec,22.5,17.9,14.5
TKL,2024-12-13,2024-Dec,20.6,16.8,13
TKL,2024-12-14,2024-Dec,17.6,14.2,11.8
TKL,2024-12-15,2024-Dec,16.5,13.4,10.8
TKL,2024-12-16,2024-Dec,20.2,13.8,8.1
TKL,2024-12-17,2024-Dec,22.5,13.7,6.2
TKL,2024-12-18,2024-Dec,22.6,17.1,13.4
TKL,2024-12-19,2024-Dec,18.3,12.7,7.5
TKL,2024-12-20,2024-Dec,19.1,11,5.7
TKL,2024-12-21,2024-Dec,21.1,13.1,4.9
TKL,2024-12-22,2024-Dec,19.5,13.3,7.5
TKL,2024-12-23,2024-Dec,17.6,15.1,13.3
TKL,2024-12-24,2024-Dec,20.1,16.1,13.5
TKL,2024-12-25,2024-Dec,19.1,16.2,13.1
TKL,2024-12-26,2024-Dec,23.2,19.2,15.8
TKL,2024-12-27,2024-Dec,22.9,18.7,15
TKL,2024-12-28,2024-Dec,19.1,15.9,12.1
TKL,2024-12-29,2024-Dec,19,12.3,5.5
TKL,2024-12-30,2024-Dec,23.3,14.3,7.5
TKL,2024-12-31,2024-Dec,23.9,17.4,10
TKL,2025-01-01,2025-Jan,19.5,17.3,16.2
TKL,2025-01-02,2025-Jan,23.9,19,15.8
TKL,2025-01-03,2025-Jan,22.1,17,10.7
TKL,2025-01-04,2025-Jan,22.4,15.7,8.9
TKL,2025-01-05,2025-Jan,23.6,17.1,9.9
TKL,2025-01-06,2025-Jan,23.3,14.5,6.7
TKL,2025-01-07,2025-Jan,21.5,15.9,10.5
TKL,2025-01-08,2025-Jan,24,17,13.4
TKL,2025-01-09,2025-Jan,22.5,15.1,8.9
TKL,2025-01-10,2025-Jan,17.5,13.4,8.4
TKL,2025-01-11,2025-Jan,16.9,12.4,7.8
TKL,2025-01-12,2025-Jan,20.2,11.7,3.8
TKL,2025-01-13,2025-Jan,21.1,13.1,3.6
TKL,2025-01-14,2025-Jan,22.1,18.1,15.3
TKL,2025-01-15,2025-Jan,23.4,19.2,15.6
TKL,2025-01-16,2025-Jan,20.2,13.4,7.5
TKL,2025-01-17,2025-Jan,20.7,12,4.1
TKL,2025-01-18,2025-Jan,22.7,13.9,6.9
TKL,2025-01-19,2025-Jan,23.4,14,5.9
TKL,2025-01-20,2025-Jan,23.6,14.8,7.4
TKL,2025-01-21,2025-Jan,22,16.7,10.9
TKL,2025-01-22,2025-Jan,21.7,17.8,15.7
TKL,2025-01-23,2025-Jan,22.7,19,16.6
TKL,2025-01-24,2025-Jan,22.5,18.6,15.9
TKL,2025-01-25,2025-Jan,21.2,17.7,15.5
TKL,2025-01-26,2025-Jan,16.6,13.8,10.6
TKL,2025-01-27,2025-Jan,18.5,12.8,9.1
TKL,2025-01-28,2025-Jan,20.2,13,7
TKL,2025-01-29,2025-Jan,20.1,13.8,7.1
TKL,2025-01-30,2025-Jan,20.1,15.8,11
TKL,2025-01-31,2025-Jan,23.1,17.9,14.1
TKL,2025-02-01,2025-Feb,22.9,19.4,16.9
TKL,2025-02-02,2025-Feb,22,18.4,16.6
TKL,2025-02-03,2025-Feb,16.8,14.3,11.3
TKL,2025-02-04,2025-Feb,19.8,13.4,9.6
TKL,2025-02-05,2025-Feb,19.4,14.3,8.9
TKL,2025-02-06,2025-Feb,20.4,16.7,14.2
TKL,2025-02-07,2025-Feb,15.9,13.5,11.3
TKL,2025-02-08,2025-Feb,17,13,9.4
TKL,2025-02-09,2025-Feb,19,12.9,7.9
TKL,2025-02-10,2025-Feb,21.5,14.9,7.8
TKL,2025-02-11,2025-Feb,23.3,18,14.1
TKL,2025-02-12,2025-Feb,21,18.6,16.5
TKL,2025-02-13,2025-Feb,20.2,17.8,15.8
TKL,2025-02-14,2025-Feb,20,16.8,14.6
TKL,2025-02-15,2025-Feb,23.7,18.6,15.4
TKL,2025-02-16,2025-Feb,28.2,20.6,14.3
TKL,2025-02-17,2025-Feb,23.1,18.4,15.8
TKL,2025-02-18,2025-Feb,21.8,17.8,15.3
TKL,2025-02-19,2025-Feb,19.9,17.1,15.6
TKL,2025-02-20,2025-Feb,22.5,18.1,16.1
TKL,2025-02-21,2025-Feb,21.1,17.2,15.6
TKL,2025-02-22,2025-Feb,18.9,16.4,14.9
TKL,2025-02-23,2025-Feb,18,15.4,13.2
TKL,2025-02-24,2025-Feb,20.1,14.3,10.8
TKL,2025-02-25,2025-Feb,19.7,16.4,13.6
TKL,2025-02-26,2025-Feb,21.1,16.6,14.4
TKL,2025-02-27,2025-Feb,24.1,18.5,14.9
TKL,2025-02-28,2025-Feb,28.1,20.5,13.2
TMS,2023-01-01,2023-Jan,14.6,10.9,7.5
TMS,2023-01-02,2023-Jan,15.7,11.5,9.7
TMS,2023-01-03,2023-Jan,13.1,9.9,8.5
TMS,2023-01-04,2023-Jan,15.1,10.6,8.5
TMS,2023-01-05,2023-Jan,15.6,12.3,9.8
TMS,2023-01-06,2023-Jan,15,12.5,10.9
TMS,2023-01-07,2023-Jan,16.5,12.2,10.7
TMS,2023-01-08,2023-Jan,13.8,11.8,10.3
TMS,2023-01-09,2023-Jan,15.7,13.3,10.7
TMS,2023-01-10,2023-Jan,13.4,12.8,11.8
TMS,2023-01-11,2023-Jan,13.6,12.5,11.7
TMS,2023-01-12,2023-Jan,16.7,14.6,12
TMS,2023-01-13,2023-Jan,18.3,17.5,16.2
TMS,2023-01-14,2023-Jan,19.7,17.6,16.6
TMS,2023-01-15,2023-Jan,17.7,10.9,2.3
TMS,2023-01-16,2023-Jan,7.5,5.8,1.8
TMS,2023-01-17,2023-Jan,9,6.5,4.4
TMS,2023-01-18,2023-Jan,13.6,7.5,2.2
TMS,2023-01-19,2023-Jan,16,10.1,6.9
TMS,2023-01-20,2023-Jan,18,11.4,8.6
TMS,2023-01-21,2023-Jan,15.5,11.5,9.4
TMS,2023-01-22,2023-Jan,20.5,15.3,11.6
TMS,2023-01-23,2023-Jan,20.2,15.9,12.8
TMS,2023-01-24,2023-Jan,13.1,5.3,2.4
TMS,2023-01-25,2023-Jan,10.6,4.9,1.3
TMS,2023-01-26,2023-Jan,12.7,9.7,5.4
TMS,2023-01-27,2023-Jan,10.9,5.9,2.8
TMS,2023-01-28,2023-Jan,7.1,3.7,0.9
TMS,2023-01-29,2023-Jan,10.7,5.4,1
TMS,2023-01-30,2023-Jan,16.6,9.8,5.6
TMS,2023-01-31,2023-Jan,16.4,11.4,6.4
TMS,2023-02-01,2023-Feb,16.9,14.5,12.5
TMS,2023-02-02,2023-Feb,14.8,13.2,10.5
TMS,2023-02-03,2023-Feb,17.4,12.7,10.2
TMS,2023-02-04,2023-Feb,15.2,11.4,9.6
TMS,2023-02-05,2023-Feb,15.7,12.8,11
TMS,2023-02-06,2023-Feb,21.5,15.6,12.8
TMS,2023-02-07,2023-Feb,19.1,15.6,14.2
TMS,2023-02-08,2023-Feb,14.8,13.1,11.4
TMS,2023-02-09,2023-Feb,21.1,15.1,12.1
TMS,2023-02-10,2023-Feb,18.4,16.1,15.1
TMS,2023-02-11,2023-Feb,19.1,15.6,14.3
TMS,2023-02-12,2023-Feb,17.8,16.3,15.1
TMS,2023-02-13,2023-Feb,21.6,17.7,15.6
TMS,2023-02-14,2023-Feb,17.1,10,6.1
TMS,2023-02-15,2023-Feb,13.8,8,4
TMS,2023-02-16,2023-Feb,14.4,8.7,5.1
TMS,2023-02-17,2023-Feb,18.6,12.7,7.7
TMS,2023-02-18,2023-Feb,18.4,14.7,12.5
TMS,2023-02-19,2023-Feb,21,15.8,12.3
TMS,2023-02-20,2023-Feb,18.3,12.2,8.7
TMS,2023-02-21,2023-Feb,15,9.5,7.2
TMS,2023-02-22,2023-Feb,16.8,10,5
TMS,2023-02-23,2023-Feb,18.5,12.3,6.8
TMS,2023-02-24,2023-Feb,18.2,13.6,9.9
TMS,2023-02-25,2023-Feb,11.6,7.6,5.2
TMS,2023-02-26,2023-Feb,13.5,8,4.9
TMS,2023-02-27,2023-Feb,16.6,8.9,4.8
TMS,2023-02-28,2023-Feb,18.4,12.1,6.8
TMS,2023-03-01,2023-Mar,20.4,15.1,11.8
TMS,2023-03-02,2023-Mar,17.1,12.6,9.1
TMS,2023-03-03,2023-Mar,18.3,12.7,8.3
TMS,2023-03-04,2023-Mar,20.1,13.6,11.3
TMS,2023-03-05,2023-Mar,18.2,12.5,9.5
TMS,2023-03-06,2023-Mar,17.9,12.3,9.1
TMS,2023-03-07,2023-Mar,19,13.8,10
TMS,2023-03-08,2023-Mar,19.2,14.4,11.6
TMS,2023-03-09,2023-Mar,21.6,16.1,13.5
TMS,2023-03-10,2023-Mar,19.1,15.1,12.3
TMS,2023-03-11,2023-Mar,19.4,15.1,12.4
TMS,2023-03-12,2023-Mar,18.2,15.2,12.2
TMS,2023-03-13,2023-Mar,16,11.7,10.3
TMS,2023-03-14,2023-Mar,16,11.9,10.1
TMS,2023-03-15,2023-Mar,18.4,14.9,12.3
TMS,2023-03-16,2023-Mar,18.7,15.5,12.6
TMS,2023-03-17,2023-Mar,20.5,16.4,14
TMS,2023-03-18,2023-Mar,21.2,16.4,14.3
TMS,2023-03-19,2023-Mar,16.2,14.6,13.6
TMS,2023-03-20,2023-Mar,17.8,16.1,14.9
TMS,2023-03-21,2023-Mar,18.3,17.2,15.8
TMS,2023-03-22,2023-Mar,18.8,18.3,17.5
TMS,2023-03-23,2023-Mar,18.7,17.9,17.2
TMS,2023-03-24,2023-Mar,19.9,17.8,16.5
TMS,2023-03-25,2023-Mar,19.4,17.3,15.5
TMS,2023-03-26,2023-Mar,17.2,15,13.9
TMS,2023-03-27,2023-Mar,14,12.2,11.2
TMS,2023-03-28,2023-Mar,13.2,12.2,11.1
TMS,2023-03-29,2023-Mar,18,14.4,12.8
TMS,2023-03-30,2023-Mar,18.6,15.6,14.5
TMS,2023-03-31,2023-Mar,15.3,14.9,14.2
TMS,2023-04-01,2023-Apr,18.2,15.8,14
TMS,2023-04-02,2023-Apr,18.1,16.1,14.7
TMS,2023-04-03,2023-Apr,16.6,15.9,15.2
TMS,2023-04-04,2023-Apr,18.9,18.3,16.4
TMS,2023-04-05,2023-Apr,20.4,19.7,18.6
TMS,2023-04-06,2023-Apr,20.5,19.5,16.4
TMS,2023-04-07,2023-Apr,21.9,16.3,13.1
TMS,2023-04-08,2023-Apr,14.1,12.2,11.2
TMS,2023-04-09,2023-Apr,17.1,12.9,10.2
TMS,2023-04-10,2023-Apr,17.4,15,12.1
TMS,2023-04-11,2023-Apr,20.9,17.6,16.1
TMS,2023-04-12,2023-Apr,22.3,18.7,16.2
TMS,2023-04-13,2023-Apr,21,17.3,15.2
TMS,2023-04-14,2023-Apr,22.1,18.4,16.9
TMS,2023-04-15,2023-Apr,23.2,19.7,17.6
TMS,2023-04-16,2023-Apr,26.1,21,17.9
TMS,2023-04-17,2023-Apr,22.6,18.9,16.7
TMS,2023-04-18,2023-Apr,21.1,19.7,18
TMS,2023-04-19,2023-Apr,22.8,20.1,16.4
TMS,2023-04-20,2023-Apr,22.3,20.4,19
TMS,2023-04-21,2023-Apr,20.2,18.3,17.5
TMS,2023-04-22,2023-Apr,18.1,17.6,17.3
TMS,2023-04-23,2023-Apr,20.5,18.6,17.6
TMS,2023-04-24,2023-Apr,20.4,18.3,16.9
TMS,2023-04-25,2023-Apr,19.8,16.8,13.5
TMS,2023-04-26,2023-Apr,18.9,14.8,10.3
TMS,2023-04-27,2023-Apr,19.3,15.6,13.8
TMS,2023-04-28,2023-Apr,22.4,18.8,16.6
TMS,2023-04-29,2023-Apr,21.1,18.6,16.7
TMS,2023-04-30,2023-Apr,22.5,18.2,14.6
TMS,2023-05-01,2023-May,19.3,16.5,14.9
TMS,2023-05-02,2023-May,19.9,16.8,14.2
TMS,2023-05-03,2023-May,21.4,19.2,17.6
TMS,2023-05-04,2023-May,24.4,20.4,18.8
TMS,2023-05-05,2023-May,22.1,20,18.7
TMS,2023-05-06,2023-May,21.9,21.1,20.1
TMS,2023-05-07,2023-May,22.3,20.5,17.6
TMS,2023-05-08,2023-May,20.7,17.6,16.4
TMS,2023-05-09,2023-May,17,16,15.2
TMS,2023-05-10,2023-May,17.1,15.8,14.7
TMS,2023-05-11,2023-May,19,16.7,15.5
TMS,2023-05-12,2023-May,19,17.1,15.7
TMS,2023-05-13,2023-May,20.1,18.1,17
TMS,2023-05-14,2023-May,17.5,16.2,14.6
TMS,2023-05-15,2023-May,21.4,18.3,16.3
TMS,2023-05-16,2023-May,21.6,19.4,17.7
TMS,2023-05-17,2023-May,22.3,21,18.7
TMS,2023-05-18,2023-May,25.7,22.8,20.5
TMS,2023-05-19,2023-May,24.3,22.3,20.9
TMS,2023-05-20,2023-May,24.9,22.2,20.9
TMS,2023-05-21,2023-May,23,22.1,21.1
TMS,2023-05-22,2023-May,25.2,22.2,21
TMS,2023-05-23,2023-May,23.9,20.7,18.9
TMS,2023-05-24,2023-May,22.7,19.6,17.9
TMS,2023-05-25,2023-May,22.4,21.1,20.3
TMS,2023-05-26,2023-May,24,21.5,20.1
TMS,2023-05-27,2023-May,24.5,21.2,19.6
TMS,2023-05-28,2023-May,25.7,21.8,19.4
TMS,2023-05-29,2023-May,25.8,23.1,20.6
TMS,2023-05-30,2023-May,28.5,25.4,22.9
TMS,2023-05-31,2023-May,28.7,25.3,21.8
TMS,2023-06-01,2023-Jun,27.6,23.5,19.8
TMS,2023-06-02,2023-Jun,29.5,24.4,21.1
TMS,2023-06-03,2023-Jun,27.8,23.6,20.9
TMS,2023-06-04,2023-Jun,24.7,22.1,20.7
TMS,2023-06-05,2023-Jun,22.4,21.5,20.7
TMS,2023-06-06,2023-Jun,22.4,21.4,20.2
TMS,2023-06-07,2023-Jun,23.1,21.8,20.8
TMS,2023-06-08,2023-Jun,25,22.1,21.1
TMS,2023-06-09,2023-Jun,24,21.9,20.9
TMS,2023-06-10,2023-Jun,26.8,22.4,20.8
TMS,2023-06-11,2023-Jun,25.6,22.3,21.2
TMS,2023-06-12,2023-Jun,26.4,22.7,20.7
TMS,2023-06-13,2023-Jun,26.6,22.6,20.3
TMS,2023-06-14,2023-Jun,24.2,21.5,19.4
TMS,2023-06-15,2023-Jun,24.1,21.6,20.7
TMS,2023-06-16,2023-Jun,21.9,20.8,19.2
TMS,2023-06-17,2023-Jun,22.5,21.3,19.8
TMS,2023-06-18,2023-Jun,22.8,21.8,20.3
TMS,2023-06-19,2023-Jun,23.4,22.3,21.2
TMS,2023-06-20,2023-Jun,24.2,22.5,21
TMS,2023-06-21,2023-Jun,24.6,22.5,21.5
TMS,2023-06-22,2023-Jun,24.8,22.6,21.3
TMS,2023-06-23,2023-Jun,23.1,22.5,21.2
TMS,2023-06-24,2023-Jun,23.1,22.1,19.2
TMS,2023-06-25,2023-Jun,23.4,22,20.4
TMS,2023-06-26,2023-Jun,25.4,22.3,20
TMS,2023-06-27,2023-Jun,25.9,22.3,20.8
TMS,2023-06-28,2023-Jun,24.4,21.9,20.7
TMS,2023-06-29,2023-Jun,28,23,21.1
TMS,2023-06-30,2023-Jun,26.9,22.7,21
TMS,2023-07-01,2023-Jul,23.7,22.1,20.4
TMS,2023-07-02,2023-Jul,22.7,21.2,19.8
TMS,2023-07-03,2023-Jul,23.5,21.7,20
TMS,2023-07-04,2023-Jul,23.5,22.1,19.6
TMS,2023-07-05,2023-Jul,23.6,22.4,20.8
TMS,2023-07-06,2023-Jul,23.5,22.2,21
TMS,2023-07-07,2023-Jul,23.5,22.3,21
TMS,2023-07-08,2023-Jul,24.6,22.4,20.8
TMS,2023-07-09,2023-Jul,26.2,22.8,21
TMS,2023-07-10,2023-Jul,26.6,22.8,21.2
TMS,2023-07-11,2023-Jul,26.3,22.9,20
TMS,2023-07-12,2023-Jul,26.3,22.8,20.8
TMS,2023-07-13,2023-Jul,26.9,22.9,19.8
TMS,2023-07-14,2023-Jul,27.3,23.8,20.8
TMS,2023-07-15,2023-Jul,28.8,25,19.3
TMS,2023-07-16,2023-Jul,23.1,21.5,20.1
TMS,2023-07-17,2023-Jul,22.3,21.6,20.7
TMS,2023-07-18,2023-Jul,23,22.3,21.5
TMS,2023-07-19,2023-Jul,22.6,22,21.4
TMS,2023-07-20,2023-Jul,25.9,23,21
TMS,2023-07-21,2023-Jul,26.3,23.1,21.2
TMS,2023-07-22,2023-Jul,26.9,22.8,20.7
TMS,2023-07-23,2023-Jul,26.6,22.7,20.8
TMS,2023-07-24,2023-Jul,26.1,22.8,20.8
TMS,2023-07-25,2023-Jul,27.4,23.5,20.4
TMS,2023-07-26,2023-Jul,28.9,24.9,22.5
TMS,2023-07-27,2023-Jul,27.9,24.7,22.3
TMS,2023-07-28,2023-Jul,27.4,23.9,22.1
TMS,2023-07-29,2023-Jul,24.1,22.8,20.7
TMS,2023-07-30,2023-Jul,24.6,22.5,21.7
TMS,2023-07-31,2023-Jul,24.7,21.7,20.2
TMS,2023-08-01,2023-Aug,24.7,21.6,19.8
TMS,2023-08-02,2023-Aug,26.8,22.8,19.7
TMS,2023-08-03,2023-Aug,28.6,24.5,21.2
TMS,2023-08-04,2023-Aug,27,23.3,22
TMS,2023-08-05,2023-Aug,25.4,22.6,21
TMS,2023-08-06,2023-Aug,24.3,22.3,20.6
TMS,2023-08-07,2023-Aug,26,22.4,20.6
TMS,2023-08-08,2023-Aug,26.8,22.2,20.2
TMS,2023-08-09,2023-Aug,26.4,22.6,20.6
TMS,2023-08-10,2023-Aug,25.2,22.2,20.5
TMS,2023-08-11,2023-Aug,23.3,21.2,19.4
TMS,2023-08-12,2023-Aug,24.9,21.7,20.1
TMS,2023-08-13,2023-Aug,22.5,21.5,20.4
TMS,2023-08-14,2023-Aug,23.7,22.5,21.8
TMS,2023-08-15,2023-Aug,24.9,22.5,21.4
TMS,2023-08-16,2023-Aug,26.9,23.4,21.6
TMS,2023-08-17,2023-Aug,24.4,22.7,21.7
TMS,2023-08-18,2023-Aug,23.8,22.8,19.7
TMS,2023-08-19,2023-Aug,25.5,22.5,20.6
TMS,2023-08-20,2023-Aug,24.4,22.3,21.1
TMS,2023-08-21,2023-Aug,24.7,22,20.7
TMS,2023-08-22,2023-Aug,27.1,22.6,20.6
TMS,2023-08-23,2023-Aug,27,22.8,21
TMS,2023-08-24,2023-Aug,23.9,22.2,21.4
TMS,2023-08-25,2023-Aug,26.7,22.7,21
TMS,2023-08-26,2023-Aug,27.5,22.6,21.3
TMS,2023-08-27,2023-Aug,24.2,22.3,21.1
TMS,2023-08-28,2023-Aug,27.6,22.9,20.9
TMS,2023-08-29,2023-Aug,26.2,22.2,20.2
TMS,2023-08-30,2023-Aug,24.1,20.7,18.7
TMS,2023-08-31,2023-Aug,23.9,20.7,19
TMS,2023-09-01,2023-Sep,21,19.8,19.1
TMS,2023-09-02,2023-Sep,21.3,21,20.5
TMS,2023-09-03,2023-Sep,25,22.3,21.1
TMS,2023-09-04,2023-Sep,25.9,23.1,21
TMS,2023-09-05,2023-Sep,22.6,21,20.1
TMS,2023-09-06,2023-Sep,24.9,21.5,20.2
TMS,2023-09-07,2023-Sep,22.9,21.5,20.3
TMS,2023-09-08,2023-Sep,21.3,20.5,19.8
TMS,2023-09-09,2023-Sep,21,20.3,19.6
TMS,2023-09-10,2023-Sep,20.8,20,18.8
TMS,2023-09-11,2023-Sep,22.3,20.9,20.1
TMS,2023-09-12,2023-Sep,23,21,20.1
TMS,2023-09-13,2023-Sep,22.7,21.5,20.7
TMS,2023-09-14,2023-Sep,22,21.1,20.3
TMS,2023-09-15,2023-Sep,23.6,21.3,19.3
TMS,2023-09-16,2023-Sep,22,20.9,20.1
TMS,2023-09-17,2023-Sep,24.9,21.5,20.5
TMS,2023-09-18,2023-Sep,26.3,22.2,19.6
TMS,2023-09-19,2023-Sep,27.4,22.2,19.6
TMS,2023-09-20,2023-Sep,26,22.5,19.8
TMS,2023-09-21,2023-Sep,26.4,23.3,21.5
TMS,2023-09-22,2023-Sep,25.9,22.4,20.5
TMS,2023-09-23,2023-Sep,25.2,21.8,19.8
TMS,2023-09-24,2023-Sep,23.8,21.4,20.2
TMS,2023-09-25,2023-Sep,24.4,21.6,20.3
TMS,2023-09-26,2023-Sep,24.8,21.3,20.1
TMS,2023-09-27,2023-Sep,25.2,21.8,20
TMS,2023-09-28,2023-Sep,25.3,21.7,20
TMS,2023-09-29,2023-Sep,25.1,22,20.6
TMS,2023-09-30,2023-Sep,25.6,22.4,20.1
TMS,2023-10-01,2023-Oct,26,22.2,20.2
TMS,2023-10-02,2023-Oct,23.3,21.2,20.1
TMS,2023-10-03,2023-Oct,24.9,22.3,20.1
TMS,2023-10-04,2023-Oct,26.8,23.1,21
TMS,2023-10-05,2023-Oct,23.9,21,18.6
TMS,2023-10-06,2023-Oct,21.8,18.6,17
TMS,2023-10-07,2023-Oct,17.1,16.5,15.5
TMS,2023-10-08,2023-Oct,19.3,17.5,15.5
TMS,2023-10-09,2023-Oct,19.5,19,18.5
TMS,2023-10-10,2023-Oct,19,18.3,17.9
TMS,2023-10-11,2023-Oct,20.1,17.6,16.9
TMS,2023-10-12,2023-Oct,20.8,17.5,16.3
TMS,2023-10-13,2023-Oct,21.9,18.1,16.2
TMS,2023-10-14,2023-Oct,22.3,18.4,16.4
TMS,2023-10-15,2023-Oct,22,18.5,16.5
TMS,2023-10-16,2023-Oct,21.9,17.9,16.6
TMS,2023-10-17,2023-Oct,19.6,16.8,14.5
TMS,2023-10-18,2023-Oct,19.5,17.8,16.1
TMS,2023-10-19,2023-Oct,19.8,19.6,19.1
TMS,2023-10-20,2023-Oct,20,18.7,17
TMS,2023-10-21,2023-Oct,17.9,15.6,14.3
TMS,2023-10-22,2023-Oct,19.8,16.5,14.3
TMS,2023-10-23,2023-Oct,21.2,18.1,16.3
TMS,2023-10-24,2023-Oct,24.5,20,17.4
TMS,2023-10-25,2023-Oct,22.4,19.7,18.4
TMS,2023-10-26,2023-Oct,24.3,19.5,17.1
TMS,2023-10-27,2023-Oct,25.2,20.3,17.9
TMS,2023-10-28,2023-Oct,20.3,18.6,17.9
TMS,2023-10-29,2023-Oct,18.5,17.6,17
TMS,2023-10-30,2023-Oct,21.2,18,16.7
TMS,2023-10-31,2023-Oct,21.5,17.4,15
TMS,2023-11-01,2023-Nov,22.9,17.3,14.9
TMS,2023-11-02,2023-Nov,21.9,18.1,15.5
TMS,2023-11-03,2023-Nov,21.2,18.8,17.1
TMS,2023-11-04,2023-Nov,23.6,18.9,16.5
TMS,2023-11-05,2023-Nov,24.8,19.3,17.2
TMS,2023-11-06,2023-Nov,21.6,19.7,18.5
TMS,2023-11-07,2023-Nov,18.9,17.4,16.4
TMS,2023-11-08,2023-Nov,18.1,17.2,16.1
TMS,2023-11-09,2023-Nov,19.2,18.3,16.6
TMS,2023-11-10,2023-Nov,22.4,19.8,18.9
TMS,2023-11-11,2023-Nov,19.4,18.4,17.2
TMS,2023-11-12,2023-Nov,17.9,15.8,13.4
TMS,2023-11-13,2023-Nov,16.7,13.4,11.5
TMS,2023-11-14,2023-Nov,17.2,13.2,10.9
TMS,2023-11-15,2023-Nov,18.9,14.8,11.9
TMS,2023-11-16,2023-Nov,15.5,11.8,7
TMS,2023-11-17,2023-Nov,11.8,9.3,5.6
TMS,2023-11-18,2023-Nov,15.5,11.4,8.4
TMS,2023-11-19,2023-Nov,19.4,13.2,10.3
TMS,2023-11-20,2023-Nov,18,13.7,11.3
TMS,2023-11-21,2023-Nov,18.1,14.4,11.6
TMS,2023-11-22,2023-Nov,21.7,15.4,12.7
TMS,2023-11-23,2023-Nov,21.3,16.3,14
TMS,2023-11-24,2023-Nov,18.1,14.7,12.5
TMS,2023-11-25,2023-Nov,17.2,13.4,10.6
TMS,2023-11-26,2023-Nov,17.2,14.1,11.1
TMS,2023-11-27,2023-Nov,18.3,15.8,13.7
TMS,2023-11-28,2023-Nov,19,15.2,12.5
TMS,2023-11-29,2023-Nov,16,14.8,13.5
TMS,2023-11-30,2023-Nov,19.2,16.3,15.2
TMS,2023-12-01,2023-Dec,15.4,12.8,10.7
TMS,2023-12-02,2023-Dec,15.7,12.5,9.9
TMS,2023-12-03,2023-Dec,20,14.4,10.6
TMS,2023-12-04,2023-Dec,19.8,15.1,12.4
TMS,2023-12-05,2023-Dec,19.5,14.7,12.3
TMS,2023-12-06,2023-Dec,14.9,12.9,11.1
TMS,2023-12-07,2023-Dec,19.3,14.6,11.9
TMS,2023-12-08,2023-Dec,20.5,15.5,11.3
TMS,2023-12-09,2023-Dec,22,16.9,15.1
TMS,2023-12-10,2023-Dec,23.7,18,15.7
TMS,2023-12-11,2023-Dec,20.8,18.2,16.6
TMS,2023-12-12,2023-Dec,24.2,18.3,16.2
TMS,2023-12-13,2023-Dec,17.1,15.7,14.7
TMS,2023-12-14,2023-Dec,18.3,16.7,15.5
TMS,2023-12-15,2023-Dec,24.1,18.4,16.7
TMS,2023-12-16,2023-Dec,17.6,10.5,3.8
TMS,2023-12-17,2023-Dec,7.7,6.3,3.6
TMS,2023-12-18,2023-Dec,12.9,10.6,7
TMS,2023-12-19,2023-Dec,15.3,12,6.9
TMS,2023-12-20,2023-Dec,10.9,5.1,1.5
TMS,2023-12-21,2023-Dec,6.2,2.2,-0.5
TMS,2023-12-22,2023-Dec,6.2,2.4,-1.6
TMS,2023-12-23,2023-Dec,8.9,3.7,-0.6
TMS,2023-12-24,2023-Dec,9.1,6.5,5
TMS,2023-12-25,2023-Dec,13.1,8,5
TMS,2023-12-26,2023-Dec,17.5,11.5,6.8
TMS,2023-12-27,2023-Dec,20.3,13.8,11.5
TMS,2023-12-28,2023-Dec,20.7,14.7,11.7
TMS,2023-12-29,2023-Dec,16.8,14.4,12.9
TMS,2023-12-30,2023-Dec,18.9,15.6,12.9
TMS,2023-12-31,2023-Dec,23.1,16.8,12.5
TMS,2024-01-01,2024-Jan,20.8,13.6,10.8
TMS,2024-01-02,2024-Jan,17.1,12.1,8.9
TMS,2024-01-03,2024-Jan,13.1,10.2,7.1
TMS,2024-01-04,2024-Jan,13.6,9.3,6.7
TMS,2024-01-05,2024-Jan,18.7,12.9,9
TMS,2024-01-06,2024-Jan,21,14.9,12.6
TMS,2024-01-07,2024-Jan,14.9,12.4,10.2
TMS,2024-01-08,2024-Jan,18.7,12.5,9
TMS,2024-01-09,2024-Jan,17.9,14.3,13
TMS,2024-01-10,2024-Jan,14.4,11.9,9.6
TMS,2024-01-11,2024-Jan,16.9,11.4,8.8
TMS,2024-01-12,2024-Jan,17.5,12.6,10.2
